# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 13.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	01-28-2025
## Columns:
## (1) regulatorId. Regulator identifier
## (2) regulatorName. Regulator Name
## (3) regulatorGeneName. Gene(s) coding for the TF
## (4) regulatedId. Transcription Unit ID regulated by the TF (regulated Transcription Unit)
## (5) regulatedName. Transcription Unit regulated by the TF (regulated Transcription Unit)
## (6) function. Regulatory Function of the TF on the regulated Transcription Unit (+ activator, - repressor, +- dual, ? unknown)
## (7) confidenceLevel. RI confidence level based on its evidence (Values: Confirmed[C], Strong[S], Weak[W], Unknown[?])
1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)regulatedId	5)regulatedName	6)function	7)confidenceLevel 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC01883	sbmA-yaiW[sbmAp]	+	W 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC01937	cpxRA[cpxRp]	+	C 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC01940	dsbC[dsbCp]	+	W 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC01942	hlpA-lpxD-fabZ-lpxA[hlpAp]	+	W 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC02082	yqaE-kbp[yqaEp]	+	S 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC02203	cyaR[cyaRp2]	-	S 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC02204	cyaR[cyaRp3]	-	S 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC02237	rpoH[rpoHp2]	+	W 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC02244	csgBAC[csgBp2]	-	W 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC02249	ompF[ompFp2]	-	S 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC02279	csgDEFG[csgDp3]	-	S 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC02304	cpxRA[cpxRp2]	+	S 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC02401	yidQ[yidQp]	+	W 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC02447	ung[ungp]	-	S 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC02464	ppiD[ppiDp2]	+	S 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC02570	mdtABCD-baeSR[mdtAp]	+	S 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC02574	tsr[tsrp1]	-	S 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC03046	aroG[aroGp]	+	S 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC03086	ompC[ompCp1]	+	S 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC03087	ompF[ompFp]	-	S 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC03145	carAB[carAp2]	+	S 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC03225	marRAB[marRp]	+	S 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC03333	motRAB-cheAW[motRp]	-	S 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC03401	focA-pflB[focAp2]	+	W 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC03413	csgBAC[csgBp]	-	S 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC03415	csgDEFG[csgDp1]	-	S 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC03447	rpoH[rpoHp1]	+	W 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC03481	ppiA[ppiAp1]	+	C 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC03570	rseD-rpoE-rseABC[rseDp4]	-	S 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC03637	degP[degPp]	+	C 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC03781	spy[spyp]	+	S 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC03827	cpxPQ[cpxPp]	+	C 
RDBECOLITFC00170	CpxR	cpxR	RDBECOLITUC03828	srkA-dsbA[srkAp]	+	S 
RDBECOLITFC00171	YqhC	yqhC	RDBECOLITUC01026	yqhD-dkgA[yqhDp]	+	C 
RDBECOLITFC00172	PepA	pepA	RDBECOLITUC01346	pepA[pepAp1]	-	S 
RDBECOLITFC00172	PepA	pepA	RDBECOLITUC03146	carAB[carAp1]	-	S 
RDBECOLITFC00173	DpiA	dpiA	RDBECOLITUC00269	citCDEFXG[citCp1]	+	C 
RDBECOLITFC00173	DpiA	dpiA	RDBECOLITUC00270	dpiBA[dpiBp1]	+	C 
RDBECOLITFC00173	DpiA	dpiA	RDBECOLITUC01733	mdh[mdhp2]	+	S 
RDBECOLITFC00173	DpiA	dpiA	RDBECOLITUC01735	exuT[exuTp1]	+	S 
RDBECOLITFC00173	DpiA	dpiA	RDBECOLITUC01736	citCDEFXG[citCp2]	+	S 
RDBECOLITFC00173	DpiA	dpiA	RDBECOLITUC02673	appY[appYp1]	-	W 
RDBECOLITFC00173	DpiA	dpiA	RDBECOLITUC03144	mdh[mdhp1]	+	S 
RDBECOLITFC00173	DpiA	dpiA	RDBECOLITUC03185	exuT[exuTp2]	+	S 
RDBECOLITFC00174	NemR	nemR	RDBECOLITUC01704	nemRA[nemRp]	-	S 
RDBECOLITFC00174	NemR	nemR	RDBECOLITUC02034	nemRA-gloA[nemRp]	-	S 
RDBECOLITFC00175	MraZ	mraZ	RDBECOLITUC01219	mioC[mioCp]	-	S 
RDBECOLITFC00175	MraZ	mraZ	RDBECOLITUC03031	mraZW-ftsLIO-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC[mraZp]	-	C 
RDBECOLITFC00176	AdiY	adiY	RDBECOLITUC02201	gltBDF[gltBp2]	+	S 
RDBECOLITFC00176	AdiY	adiY	RDBECOLITUC02252	gadBC[gadBp2]	+	S 
RDBECOLITFC00176	AdiY	adiY	RDBECOLITUC02291	gadAX[gadAp2]	+	S 
RDBECOLITFC00176	AdiY	adiY	RDBECOLITUC03217	gltBDF[gltBp]	+	S 
RDBECOLITFC00176	AdiY	adiY	RDBECOLITUC03269	adiA[adiAp]	+	S 
RDBECOLITFC00176	AdiY	adiY	RDBECOLITUC03593	gadBC[gadBp]	+	S 
RDBECOLITFC00176	AdiY	adiY	RDBECOLITUC03638	gadAX[gadAp]	+	S 
RDBECOLITFC00177	GntR	gntR	RDBECOLITUC02019	gntK[gntKp]	-	C 
RDBECOLITFC00177	GntR	gntR	RDBECOLITUC02319	idnK[idnKp]	-	S 
RDBECOLITFC00177	GntR	gntR	RDBECOLITUC02320	idnDOTR[idnDp]	-	S 
RDBECOLITFC00177	GntR	gntR	RDBECOLITUC02340	gntT[gntTp3]	-	C 
RDBECOLITFC00177	GntR	gntR	RDBECOLITUC02341	gntT[gntTp2]	-	C 
RDBECOLITFC00177	GntR	gntR	RDBECOLITUC02345	gntXY[gntXp]	-	W 
RDBECOLITFC00177	GntR	gntR	RDBECOLITUC03261	edd-eda[eddp]	-	C 
RDBECOLITFC00177	GntR	gntR	RDBECOLITUC03262	gntKU[gntKp]	-	C 
RDBECOLITFC00177	GntR	gntR	RDBECOLITUC03263	gntT[gntTp1]	-	C 
RDBECOLITFC00178	MazEF	mazF;mazE	RDBECOLITUC03620	mazEFG[mazEp1]	-	S 
RDBECOLITFC00178	MazEF	mazF;mazE	RDBECOLITUC03621	mazEFG[mazEp2]	-	S 
RDBECOLITFC00179	PdeL	pdeL	RDBECOLITUC01018	yghJ[]	+	S 
RDBECOLITFC00179	PdeL	pdeL	RDBECOLITUC01529	pdeL[pdeLp2]	+	C 
RDBECOLITFC00179	PdeL	pdeL	RDBECOLITUC03802	fliFGHIJK[fliFp1]	-	S 
RDBECOLITFC00180	AscG	ascG	RDBECOLITUC02525	prpR[prpRp]	-	C 
RDBECOLITFC00180	AscG	ascG	RDBECOLITUC02696	ybiT[ybiTp]	-	S 
RDBECOLITFC00180	AscG	ascG	RDBECOLITUC03275	ascFB[ascFp]	-	C 
RDBECOLITFC00180	AscG	ascG	RDBECOLITUC03424	htpG[htpGp1]	-	S 
RDBECOLITFC00181	EvgA	evgA	RDBECOLITUC01618	safA-ydeO[safAp]	+	S 
RDBECOLITFC00181	EvgA	evgA	RDBECOLITUC01856	emrKY[emrKp]	+	S 
RDBECOLITFC00181	EvgA	evgA	RDBECOLITUC02387	gadEF-mdtEF[gadEp2]	+	S 
RDBECOLITFC00181	EvgA	evgA	RDBECOLITUC02540	evgLAS[evgLp2]	+	S 
RDBECOLITFC00181	EvgA	evgA	RDBECOLITUC02541	evgLAS[evgLp1]	+	S 
RDBECOLITFC00181	EvgA	evgA	RDBECOLITUC02551	ydeP[ydePp]	+	S 
RDBECOLITFC00181	EvgA	evgA	RDBECOLITUC02553	yegRZ[yegRp]	+	S 
RDBECOLITFC00181	EvgA	evgA	RDBECOLITUC02554	frc[frcp]	+	S 
RDBECOLITFC00181	EvgA	evgA	RDBECOLITUC02555	yfdX[yfdXp]	+	S 
RDBECOLITFC00181	EvgA	evgA	RDBECOLITUC02576	acrD[acrDp]	+	W 
RDBECOLITFC00182	BaeR	baeR	RDBECOLITUC01758	acrD[acrDp2]	+	S 
RDBECOLITFC00182	BaeR	baeR	RDBECOLITUC02570	mdtABCD-baeSR[mdtAp]	+	C 
RDBECOLITFC00182	BaeR	baeR	RDBECOLITUC03781	spy[spyp]	+	S 
RDBECOLITFC00182	BaeR	baeR	RDBECOLITUC03782	ycaC[]	+	W 
RDBECOLITFC00183	MalI	malI	RDBECOLITUC03168	malXY[malXp]	-	S 
RDBECOLITFC00183	MalI	malI	RDBECOLITUC03222	malI[malIp]	-	C 
RDBECOLITFC00184	AllR	allR	RDBECOLITUC02543	allA[allAp]	-	C 
RDBECOLITFC00184	AllR	allR	RDBECOLITUC02544	allS[allSp]	-	C 
RDBECOLITFC00184	AllR	allR	RDBECOLITUC02545	gcl-hyi-glxR-ybbVW-allB-ybbY-glxK[gclp]	-	C 
RDBECOLITFC00185	YhaJ	yhaJ	RDBECOLITUC00320	ybiJ[]	+	S 
RDBECOLITFC00185	YhaJ	yhaJ	RDBECOLITUC01064	yqjF[]	+	S 
RDBECOLITFC00185	YhaJ	yhaJ	RDBECOLITUC01068	yhaKL[]	+	S 
RDBECOLITFC00185	YhaJ	yhaJ	RDBECOLITUC01133	yhhW[]	+	S 
RDBECOLITFC00185	YhaJ	yhaJ	RDBECOLITUC02641	bssS[bssSp1]	+	S 
RDBECOLITFC00185	YhaJ	yhaJ	RDBECOLITUC02761	yhaJ[]	+	W 
RDBECOLITFC00185	YhaJ	yhaJ	RDBECOLITUC02932	ygiD[]	+	S 
RDBECOLITFC00186	AlsR	alsR	RDBECOLITUC02166	rpiB[rpiBp]	-	W 
RDBECOLITFC00186	AlsR	alsR	RDBECOLITUC02168	alsRBACE[alsRp2]	-	W 
RDBECOLITFC00186	AlsR	alsR	RDBECOLITUC02169	alsRBACE[alsRp1]	-	W 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC00474	uspE[uspEp]	+	W 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC00579	ynfB-speG[ynfBp]	-	S 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC01545	gadXW[gadXp]	+	W 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC01723	gadW[gadWp2]	-	S 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC01725	gadEF[gadEp3]	+	S 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC01825	gadX[gadXp]	+	W 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC01861	glsA-ybaT[glsAp]	+	S 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC01951	ydeNM[ydeNp]	-	S 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC02252	gadBC[gadBp2]	+	C 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC02264	hdeAB-+yhiD[hdeAp2]	-+	W 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC02291	gadAX[gadAp2]	+	S 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC02302	hdeD[hdeDp2]	+	S 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC02308	lon[lonp2]	+	W 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC02334	hdeD[hdeDp]	+	S 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC02342	asnB[asnBp]	+	W 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC02343	lon[lonp]	+	W 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC02387	gadEF-mdtEF[gadEp2]	+	S 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC02389	gadY[gadYp]	+	W 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC02408	btuB-murI[btuBp]	-	S 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC02667	tppB[tppBp]	-	S 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC03133	slp-dctR[slpp]	+	S 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC03175	hns[hnsp]	+	W 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC03315	hdeAB-+yhiD[hdeAp]	-+	W 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC03462	rpoS[rpoSp]	+	W 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC03485	cadBA[cadBp]	+	W 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC03593	gadBC[gadBp]	+	C 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC03638	gadAX[gadAp]	+	S 
RDBECOLITFC00187	GadX	gadX	RDBECOLITUC03639	glnK-amtB[glnKp]	+	W 
RDBECOLITFC00188	UlaR	ulaR	RDBECOLITUC02357	ulaABCDEF[ulaAp]	-	C 
RDBECOLITFC00188	UlaR	ulaR	RDBECOLITUC02358	ulaG[ulaGp]	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00103	ppdD-hofBC[ppdDp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00104	nadC[nadCp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00123	yaeP-rof[yaePp]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00124	yaeQ-arfB-nlpE[yaeQp]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00129	fur[furpb]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00270	dpiBA[dpiBp1]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00271	cspE[cspEp2]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00284	rihA[]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00289	chiZPQ[chiZp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00386	ycdZ[ycdZp4]	-+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00463	puuDRCBE[puuDp]	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00506	mokB[]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00515	hicAB[hicAp1]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00518	ortT[]	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00545	lsrRK[lsrRp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00577	rspA-rspB[rspAp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00736	cyaR[cyaRp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00745	yehDCBA[]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00764	preTA[preTp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00770	psuKG[]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00771	yeiP[yeiPp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00861	aegA[]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00862	narQ[narQp]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00893	raiAZ[raiAp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00936	casABCDE12[casAp]	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00937	cas3[cas3p]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00943	ygcW[]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00965	yqeF[]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC00980	ygeW[]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01054	fadH[fadHp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01101	aaeXAB[aaeXp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01124	hofMNOP[hofMp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01184	secB-gpsA[secBp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01207	dgoRKADT[dgoRp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01288	xylE[xylEp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01360	yjhIHG[yjhIp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01361	sgcXBCQAER[]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01377	lgoR[lgoRp4]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01401	yeiW[yeiWp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01423	relA-mazEF[relAp2]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01544	dcuR[dcuRp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01635	hfq-hflXKC[hfqp3]	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01653	dctA[dctAp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01657	trg[trgp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01666	sbmC[sbmCp2]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01718	murQP[murQp1]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01719	murQP[murQp2]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01736	citCDEFXG[citCp2]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01745	azuCR[azuCp]	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01746	ykgR[ykgRp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01786	aer[aerp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01792	nanATEK-yhcH[nanAp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01794	sodB[sodBp]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01803	metK[metKp]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01814	glcC[glcCp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01815	osmY[osmYp]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01818	psiE[psiEp]	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01819	hpt[hptp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01820	gcd[gcdp1]	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01827	serA[serAp2]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01828	mhpABCDFE[mhpAp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01841	fiu[fiup]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01857	trxA[trxAp1]	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01892	prpBCDE[prpBp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01910	uxaB[uxaBp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01915	mhpR-lacI[mhpRp1]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01928	acs-yjcHG[acsp2]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01932	proP[proPp2]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01936	csiE[csiEp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01938	csiD-ygaF-gabDTP[csiDp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01959	fadD-sroD[fadDp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC01993	patZ[pkap]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02002	rmf[rmfp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02005	btsT[yjiYp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02011	fumAC[fumAp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02019	gntK[gntKp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02020	ivbL[ivbLp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02021	tnaC[tnaCp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02022	bglG[bglGp1]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02039	nanA[nanAp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02040	nanCMS[nanCp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02043	feaR[feaRp2]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02051	bglG[bglGp2]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02057	araE-ygeA[araEp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02062	galE[galEp1]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02063	galE[galEp2]	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02064	galET[galEp1]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02065	galET[galEp2]	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02066	galETK[galEp1]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02067	galETK[galEp2]	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02083	exuR[exuRp2]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02092	rseD-rpoE-rseABC[rseDp2]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02105	yihW[csqRp]	-+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02153	nagE[nagEp]	-+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02195	galETK[galEp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02196	galET[galEp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02197	galE[galEp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02198	galETKM[galEp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02201	gltBDF[gltBp2]	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02202	araFGH[araFp3]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02203	cyaR[cyaRp2]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02204	cyaR[cyaRp3]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02207	metK[metKp2]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02212	mlc-ynfK[mlcp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02216	csiE[csiEp2]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02221	rhaSR[rhaSp2]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02230	murQP[murQp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02232	mpl[mplp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02242	pdhR-aceEF-lpdA[pdhRp2]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02249	ompF[ompFp2]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02252	gadBC[gadBp2]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02253	ptsHI-crr[ptsHp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02255	osmY[osmYp2]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02263	acs-yjcHG[acsp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02275	sohB[sohBp]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02278	mglBAC[mglBp2]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02279	csgDEFG[csgDp3]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02289	oxyR[oxyRp2]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02291	gadAX[gadAp2]	-	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02296	epd-pgk-fbaA[epdp2]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02297	epd-pgk[epdp2]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02305	rseD-rpoE-rseABC[rseDp1]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02319	idnK[idnKp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02320	idnDOTR[idnDp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02321	lacZYA[lacZp3]	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02322	lacZYA[lacZp2]	-	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02329	bglGFB[bglGp1]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02330	csrC[csrCp]	-	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02337	gapA[gapAp3]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02340	gntT[gntTp3]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02341	gntT[gntTp2]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02344	gntP[gntPp]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02345	gntXY[gntXp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02349	uxaCA[uxaCp2]	+	S 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02350	uxuR[uxuRp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02353	uidABC[uidAp]	+	W 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02357	ulaABCDEF[ulaAp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02373	argG[argGp]	+	C 
RDBECOLITFC00189	CRP	crp	RDBECOLITUC02387	gadEF-mdtEF[gadEp2]	-	S 
